"TOA5","4175","CR6","4175","CR6.14.5.0 CR6-WIFI.05.03","CPU:single_polled_ARPA_1.05.CR6","28493","Sonic"
"TIMESTAMP","RECORD","u_1","v_1","w_1","Ts_1","SS_1","ChkSumF_1"
"TS","RN","m/s","m/s","m/s","C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-26 03:00:14.85",21740250,-2.455,7.856,1.086,6.95,"00",-1
"2026-03-26 03:00:14.9",21740251,-3.295,4.812,2.333,7.13,"00",-1
"2026-03-26 03:00:14.95",21740252,-1.763,5.34,2.599,7.15,"00",-1
"2026-03-26 03:00:15",21740253,-3.09,5.253,2.267,7.08,"00",-1
"2026-03-26 03:00:15.05",21740254,-2.81,5.333,1.759,6.97,"00",-1
"2026-03-26 03:00:15.1",21740255,-3.979,6.377,1.184,7.32,"00",-1
"2026-03-26 03:00:15.15",21740256,-4.028,5.896,0.269,7.17,"00",-1
"2026-03-26 03:00:15.2",21740257,-3.316,6.649,1.19,6.9,"00",-1
"2026-03-26 03:00:15.25",21740258,-4.951,6.861,1.068,7.08,"00",-1
"2026-03-26 03:00:15.3",21740259,-4.085,8.155,1.07,7.42,"00",-1
"2026-03-26 03:00:15.35",21740260,-3.077,8.443,0.789,7.3,"00",-1
"2026-03-26 03:00:15.4",21740261,-2.843,9.538,0.637,7.2,"00",-1
"2026-03-26 03:00:15.45",21740262,-1.809,9.617,0.378,7.32,"00",-1
"2026-03-26 03:00:15.5",21740263,-2.06,8.066,-0.271,7.18,"00",-1
"2026-03-26 03:00:15.55",21740264,-3.206,6.818,-0.489,7.02,"00",-1
"2026-03-26 03:00:15.6",21740265,-2.577,6.877,0.695,7.2,"00",-1
"2026-03-26 03:00:15.65",21740266,-2.971,6.954,0.692,7.05,"00",-1
"2026-03-26 03:00:15.7",21740267,-5.351,6.19,-0.872,7.43,"00",-1
"2026-03-26 03:00:15.75",21740268,-4.034,7.016,0.297,6.93,"00",-1
"2026-03-26 03:00:15.8",21740269,-3.927,6.622,1.726,7.32,"00",-1
"2026-03-26 03:00:15.85",21740270,-4.806,5.531,1.092,7.27,"00",-1
"2026-03-26 03:00:15.9",21740271,-3.875,5.889,1.376,7.38,"00",-1
"2026-03-26 03:00:15.95",21740272,-3.088,4.966,1.011,6.83,"00",-1
"2026-03-26 03:00:16",21740273,-3.051,5.808,0.887,6.98,"00",-1
"2026-03-26 03:00:16.05",21740274,-3.911,5.168,-0.213,6.93,"00",-1
"2026-03-26 03:00:16.1",21740275,-3.411,6.941,0.975,7.23,"00",-1
"2026-03-26 03:00:16.15",21740276,-4.929,6.588,0.502,6.98,"00",-1
"2026-03-26 03:00:16.2",21740277,-6.138,6.65,0.508,7.17,"00",-1
"2026-03-26 03:00:16.25",21740278,-6.087,5.678,0.568,7.03,"00",-1
"2026-03-26 03:00:16.3",21740279,-6.167,6.686,0.305,7.27,"00",-1
"2026-03-26 03:00:16.35",21740280,-6.023,7.378,0.682,7.03,"00",-1
"2026-03-26 03:00:16.4",21740281,-6.848,6.809,-0.605,7.17,"00",-1
"2026-03-26 03:00:16.45",21740282,-6.989,5.787,-0.72,7.13,"00",-1
"2026-03-26 03:00:16.5",21740283,-8.025,6.822,-0.034,7.18,"00",-1
"2026-03-26 03:00:16.55",21740284,-8.223,6.598,-0.931,7.38,"00",-1
"2026-03-26 03:00:16.6",21740285,-8.152,6.216,-2.995,7.4,"00",-1
"2026-03-26 03:00:16.65",21740286,-6.423,7.593,-1.229,7.32,"00",-1
"2026-03-26 03:00:16.7",21740287,-7.851,7.305,-0.799,7.27,"00",-1
"2026-03-26 03:00:16.75",21740288,-5.811,7.324,1.396,7.22,"00",-1
"2026-03-26 03:00:16.8",21740289,-5.22,6.189,2.723,7.33,"00",-1
"2026-03-26 03:00:16.85",21740290,-6.824,6.575,1.635,7.17,"00",-1
"2026-03-26 03:00:16.9",21740291,-6.717,7.88,0.685,7.35,"00",-1
"2026-03-26 03:00:16.95",21740292,-5.974,7.804,0.653,7.17,"00",-1
"2026-03-26 03:00:17",21740293,-9.383,7.118,0.869,7.32,"00",-1
"2026-03-26 03:00:17.05",21740294,-8.352,7.106,-0.778,7.42,"00",-1
"2026-03-26 03:00:17.1",21740295,-7.89,7.11,-0.176,7.08,"00",-1
"2026-03-26 03:00:17.15",21740296,-7.497,7.492,0.025,7.35,"00",-1
"2026-03-26 03:00:17.2",21740297,-7.721,7.459,-0.369,6.97,"00",-1
"2026-03-26 03:00:17.25",21740298,-8.169,7.342,0.287,7.63,"00",-1
"2026-03-26 03:00:17.3",21740299,-7.771,5.183,1.777,7.17,"00",-1
"2026-03-26 03:00:17.35",21740300,-7.382,5.36,1.645,7.4,"00",-1
"2026-03-26 03:00:17.4",21740301,-6.576,7.494,1.756,6.87,"00",-1
"2026-03-26 03:00:17.45",21740302,-6.891,7.842,1.712,7.28,"00",-1
"2026-03-26 03:00:17.5",21740303,-6.394,7.207,1.801,7.17,"00",-1
"2026-03-26 03:00:17.55",21740304,-6.253,7.611,1.029,7.53,"00",-1
"2026-03-26 03:00:17.6",21740305,-6.389,7.659,0.89,7.1,"00",-1
"2026-03-26 03:00:17.65",21740306,-6.691,7.333,-0.457,7.27,"00",-1
"2026-03-26 03:00:17.7",21740307,-6.92,8.288,1.505,6.97,"00",-1
"2026-03-26 03:00:17.75",21740308,-6.922,8.175,1.836,7.72,"00",-1
"2026-03-26 03:00:17.8",21740309,-6.415,8.803,1.948,7.17,"00",-1
"2026-03-26 03:00:17.85",21740310,-4.555,9.381,0.474,7.63,"00",-1
"2026-03-26 03:00:17.9",21740311,-5.033,9.161,0.383,7.2,"00",-1
"2026-03-26 03:00:17.95",21740312,-4.63,9.066,0.923,7.53,"00",-1
"2026-03-26 03:00:18",21740313,-5.998,8.314,-3.59,7.5,"00",-1
"2026-03-26 03:00:18.05",21740314,-6.084,8.132,-0.996,7.48,"00",-1
"2026-03-26 03:00:18.1",21740315,-6.254,7.589,-1.462,7.1,"00",-1
"2026-03-26 03:00:18.15",21740316,-7.22,7.406,-0.709,7.22,"00",-1
"2026-03-26 03:00:18.2",21740317,-7.08,6.554,0.493,7.15,"00",-1
"2026-03-26 03:00:18.25",21740318,-7.322,6.883,1.229,7.45,"00",-1
"2026-03-26 03:00:18.3",21740319,-6.666,6.293,2.232,7.2,"00",-1
"2026-03-26 03:00:18.35",21740320,-7.281,7.321,0.617,7.35,"00",-1
"2026-03-26 03:00:18.4",21740321,-8.737,6.195,1.61,7.43,"00",-1
"2026-03-26 03:00:18.45",21740322,-6.903,6.803,0.664,7.5,"00",-1
"2026-03-26 03:00:18.5",21740323,-7.335,6.929,-0.643,7.17,"00",-1
"2026-03-26 03:00:18.55",21740324,-5.347,8.355,-2.722,7.25,"00",-1
"2026-03-26 03:00:18.6",21740325,-5.317,8.383,-0.052,7.07,"00",-1
"2026-03-26 03:00:18.65",21740326,-4.567,8.521,-1.063,7.22,"00",-1
"2026-03-26 03:00:18.7",21740327,-6.169,7.984,0.498,7.15,"00",-1
"2026-03-26 03:00:18.75",21740328,-5.957,8.782,0.087,7.17,"00",-1
"2026-03-26 03:00:18.8",21740329,-6.142,7.951,-0.331,7.12,"00",-1
"2026-03-26 03:00:18.85",21740330,-5.27,8.393,0.073,7.17,"00",-1
"2026-03-26 03:00:18.9",21740331,-6.946,8.754,0.059,7.18,"00",-1
"2026-03-26 03:00:18.95",21740332,-5.532,8.455,-1.514,7.37,"00",-1
"2026-03-26 03:00:19",21740333,-6.87,9.07,-1.528,7.45,"00",-1
"2026-03-26 03:00:19.05",21740334,-7.879,8.417,-0.094,7.23,"00",-1
"2026-03-26 03:00:19.1",21740335,-7.418,8.818,0.532,7.37,"00",-1
"2026-03-26 03:00:19.15",21740336,-7.982,9.591,0.927,7.33,"00",-1
"2026-03-26 03:00:19.2",21740337,-7.668,8.394,1.348,7.37,"00",-1
"2026-03-26 03:00:19.25",21740338,-8.79,9.052,0.651,7.3,"00",-1
"2026-03-26 03:00:19.3",21740339,-8.056,8.9,0.529,7.5,"00",-1
"2026-03-26 03:00:19.35",21740340,-7.519,8.911,0.591,7.52,"00",-1
"2026-03-26 03:00:19.4",21740341,-8.58,8.249,-0.205,7.3,"00",-1
"2026-03-26 03:00:19.45",21740342,-7.516,8.626,0.727,7.03,"00",-1
"2026-03-26 03:00:19.5",21740343,-6.206,7.934,-0.946,7.53,"00",-1
"2026-03-26 03:00:19.55",21740344,-5.633,8.809,-1.153,7.32,"00",-1
"2026-03-26 03:00:19.6",21740345,-4.035,8.242,-1.189,7.35,"00",-1
"2026-03-26 03:00:19.65",21740346,-6.261,7.955,0.042,7.03,"00",-1
"2026-03-26 03:00:19.7",21740347,-6.644,8.14,0.692,7.47,"00",-1
"2026-03-26 03:00:19.75",21740348,-6.774,7.439,0.725,7.3,"00",-1
"2026-03-26 03:00:19.8",21740349,-6.77,7.369,1.197,7.32,"00",-1
"2026-03-26 03:00:19.85",21740350,-6.185,9.068,-0.133,7.17,"00",-1
"2026-03-26 03:00:19.9",21740351,-7.536,9.008,-0.118,7.35,"00",-1
"2026-03-26 03:00:19.95",21740352,-7.907,9.1,-0.197,7.42,"00",-1
"2026-03-26 03:00:20",21740353,-8.329,10.494,-0.047,7.42,"00",-1
"2026-03-26 03:00:20.05",21740354,-7.739,9.515,0.093,7.35,"00",-1
"2026-03-26 03:00:20.1",21740355,-8.084,10.037,0.41,7.48,"00",-1
"2026-03-26 03:00:20.15",21740356,-8.75,10.04,1.906,7.45,"00",-1
"2026-03-26 03:00:20.2",21740357,-8.431,10.386,2.226,7.72,"00",-1
"2026-03-26 03:00:20.25",21740358,-10.278,8.789,1.868,7.7,"00",-1
"2026-03-26 03:00:20.3",21740359,-9.029,10.87,2.285,7.75,"00",-1
"2026-03-26 03:00:20.35",21740360,-7.74,10.158,0.151,7.52,"00",-1
"2026-03-26 03:00:20.4",21740361,-8.119,9.652,0.082,7.72,"00",-1
"2026-03-26 03:00:20.45",21740362,-7.803,9.041,-0.724,7.27,"00",-1
"2026-03-26 03:00:20.5",21740363,-6.961,9.942,-0.425,7.27,"00",-1
"2026-03-26 03:00:20.55",21740364,-7.764,11.263,0.823,7.58,"00",-1
"2026-03-26 03:00:20.6",21740365,-7.219,10.267,1.691,7.7,"00",-1
"2026-03-26 03:00:20.65",21740366,-6.485,11.547,-0.736,7.5,"00",-1
"2026-03-26 03:00:20.7",21740367,-5.116,10.854,-0.176,7.77,"00",-1
"2026-03-26 03:00:20.75",21740368,-5.967,13.481,-0.96,7.8,"00",-1
"2026-03-26 03:00:20.8",21740369,-7.419,12.69,-2.386,7.92,"00",-1
"2026-03-26 03:00:20.85",21740370,-8.432,11.291,-2.048,7.88,"00",-1
"2026-03-26 03:00:20.9",21740371,-9.489,10.713,-0.412,7.3,"00",-1
"2026-03-26 03:00:20.95",21740372,-9.786,10.639,-2.307,7.72,"00",-1
"2026-03-26 03:00:21",21740373,-8.875,11.426,-3.435,7.78,"00",-1
"2026-03-26 03:00:21.05",21740374,-9.36,11.554,-3.068,7.7,"00",-1
"2026-03-26 03:00:21.1",21740375,-9.616,11.167,-4.922,7.7,"00",-1
"2026-03-26 03:00:21.15",21740376,-10.915,9.605,-2.07,7.77,"00",-1
"2026-03-26 03:00:21.2",21740377,-9.749,8.883,-4.266,7.63,"00",-1
"2026-03-26 03:00:21.25",21740378,-11.411,8.194,-4.625,7.5,"00",-1
"2026-03-26 03:00:21.3",21740379,-14.116,6.151,-2.26,7.5,"00",-1
"2026-03-26 03:00:21.35",21740380,-11.948,5.605,-4.052,7.38,"00",-1
"2026-03-26 03:00:21.4",21740381,-10.573,5.158,-2.658,7.18,"00",-1
"2026-03-26 03:00:21.45",21740382,-9.898,4.831,-3.26,7.6,"00",-1
"2026-03-26 03:00:21.5",21740383,-9.509,6.089,-4.104,7.38,"00",-1
"2026-03-26 03:00:21.55",21740384,-8.285,5.669,-2.968,7.22,"00",-1
"2026-03-26 03:00:21.6",21740385,-7.479,4.586,-2.342,7.05,"00",-1
"2026-03-26 03:00:21.65",21740386,-9.394,4.198,-1.631,7.05,"00",-1
"2026-03-26 03:00:21.7",21740387,-9.172,6.915,-2.286,7.27,"00",-1
"2026-03-26 03:00:21.75",21740388,-6.712,8.999,-0.9,7.3,"00",-1
"2026-03-26 03:00:21.8",21740389,-7.646,7.158,1.789,7.42,"00",-1
"2026-03-26 03:00:21.85",21740390,-8.581,5.301,0.687,7.32,"00",-1
"2026-03-26 03:00:21.9",21740391,-6.193,5.549,0.476,7.22,"00",-1
"2026-03-26 03:00:21.95",21740392,-6.203,5.669,1.031,7.18,"00",-1
"2026-03-26 03:00:22",21740393,-5.963,5.751,1.048,7.08,"00",-1
"2026-03-26 03:00:22.05",21740394,-5.189,5.82,1.919,7.2,"00",-1
"2026-03-26 03:00:22.1",21740395,-5.195,5.713,0.695,6.92,"00",-1
"2026-03-26 03:00:22.15",21740396,-6.774,3.586,0.518,7.28,"00",-1
"2026-03-26 03:00:22.2",21740397,-6.885,4.171,1.8,6.98,"00",-1
"2026-03-26 03:00:22.25",21740398,-5.621,4.461,0.443,7.07,"00",-1
"2026-03-26 03:00:22.3",21740399,-5.772,4.279,2.078,6.9,"00",-1
"2026-03-26 03:00:22.35",21740400,-5.146,6.281,1.542,7.17,"00",-1
"2026-03-26 03:00:22.4",21740401,-5.007,5.572,2.794,7.1,"00",-1
"2026-03-26 03:00:22.45",21740402,-5.847,4.955,3.279,7.08,"00",-1
"2026-03-26 03:00:22.5",21740403,-5.811,4.676,3.907,7.03,"00",-1
"2026-03-26 03:00:22.55",21740404,-6.875,4.018,4.114,7.13,"00",-1
"2026-03-26 03:00:22.6",21740405,-5.042,6.113,2.477,7,"00",-1
"2026-03-26 03:00:22.65",21740406,-4.24,6.083,0.317,7.07,"00",-1
"2026-03-26 03:00:22.7",21740407,-4.833,7.937,1.854,7.15,"00",-1
"2026-03-26 03:00:22.75",21740408,-3.149,8.023,4.167,7.08,"00",-1
"2026-03-26 03:00:22.8",21740409,-4.475,7.739,1.885,7.27,"00",-1
"2026-03-26 03:00:22.85",21740410,-4.11,7.97,1.89,6.97,"00",-1
"2026-03-26 03:00:22.9",21740411,-4.421,6.52,0.57,7.32,"00",-1
"2026-03-26 03:00:22.95",21740412,-3.465,6.374,0.656,6.95,"00",-1
"2026-03-26 03:00:23",21740413,-4.973,7.456,2.058,7.38,"00",-1
"2026-03-26 03:00:23.05",21740414,-3.722,7.242,1.401,7.2,"00",-1
"2026-03-26 03:00:23.1",21740415,-4.733,7.659,0.434,7.13,"00",-1
"2026-03-26 03:00:23.15",21740416,-5.048,7.19,0.792,7.07,"00",-1
"2026-03-26 03:00:23.2",21740417,-6.239,6.271,1.762,7.48,"00",-1
"2026-03-26 03:00:23.25",21740418,-6.021,7.046,2.057,7.28,"00",-1
"2026-03-26 03:00:23.3",21740419,-6.579,6.614,1.466,7.22,"00",-1
"2026-03-26 03:00:23.35",21740420,-6.859,6.305,1.711,7.2,"00",-1
"2026-03-26 03:00:23.4",21740421,-5.787,6.718,1.477,7.53,"00",-1
"2026-03-26 03:00:23.45",21740422,-5.832,6.112,2.092,7.2,"00",-1
"2026-03-26 03:00:23.5",21740423,-6.19,5.644,1.874,7.22,"00",-1
"2026-03-26 03:00:23.55",21740424,-6.014,4.803,1.262,7.33,"00",-1
"2026-03-26 03:00:23.6",21740425,-6.599,4.208,1.272,7.13,"00",-1
"2026-03-26 03:00:23.65",21740426,-7.192,4.365,0.751,6.92,"00",-1
"2026-03-26 03:00:23.7",21740427,-6.248,4.904,0.123,7.1,"00",-1
"2026-03-26 03:00:23.75",21740428,-6.329,5.669,-0.357,6.9,"00",-1
"2026-03-26 03:00:23.8",21740429,-7.787,6.624,-3.051,7.52,"00",-1
"2026-03-26 03:00:23.85",21740430,-7.963,5.414,0.778,7.23,"0B",-1
"2026-03-26 03:00:23.9",21740431,-7.608,4.538,0.208,7.25,"00",-1
"2026-03-26 03:00:23.95",21740432,-7.414,6.154,1.256,7.13,"00",-1
"2026-03-26 03:00:24",21740433,-7.321,5.632,-0.069,7.05,"00",-1
"2026-03-26 03:00:24.05",21740434,-5.745,5.64,2.703,7.03,"00",-1
"2026-03-26 03:00:24.1",21740435,-5.953,4.174,4.721,7.2,"00",-1
"2026-03-26 03:00:24.15",21740436,-6.925,3.454,4.47,7.23,"00",-1
"2026-03-26 03:00:24.2",21740437,-6.568,3.518,1.821,7.12,"00",-1
"2026-03-26 03:00:24.25",21740438,-6.426,2.766,5.105,7.47,"00",-1
"2026-03-26 03:00:24.3",21740439,-8.128,2.239,4.725,7.52,"00",-1
"2026-03-26 03:00:24.35",21740440,-8.79,4.886,2.937,7.52,"00",-1
"2026-03-26 03:00:24.4",21740441,-8.311,6.973,1.013,6.73,"00",-1
"2026-03-26 03:00:24.45",21740442,-8.499,6.77,-2.177,7.32,"00",-1
"2026-03-26 03:00:24.5",21740443,-9.78,7.513,0.744,7,"00",-1
"2026-03-26 03:00:24.55",21740444,-9.65,7.404,1.17,7.28,"00",-1
"2026-03-26 03:00:24.6",21740445,-9.681,10.132,-0.491,7.42,"00",-1
"2026-03-26 03:00:24.65",21740446,-9.041,8.048,2.889,7.62,"00",-1
"2026-03-26 03:00:24.7",21740447,-7.386,8.687,0.634,7.78,"00",-1
"2026-03-26 03:00:24.75",21740448,-9.261,10.144,0.604,7.15,"00",-1
"2026-03-26 03:00:24.8",21740449,-12.681,11.118,-1.241,7.55,"00",-1
"2026-03-26 03:00:24.85",21740450,-11.451,12.025,-2.155,8.14,"00",-1
"2026-03-26 03:00:24.9",21740451,-11.584,13.115,-1.467,7.92,"00",-1
"2026-03-26 03:00:24.95",21740452,-12.065,13.407,0.276,8.1,"00",-1
"2026-03-26 03:00:25",21740453,-10.917,13.055,-0.133,7.67,"00",-1
"2026-03-26 03:00:25.05",21740454,-13.179,11.507,-0.679,7.97,"00",-1
"2026-03-26 03:00:25.1",21740455,-13.55,12.135,-1.266,7.83,"00",-1
"2026-03-26 03:00:25.15",21740456,-12.673,12.009,-1.692,8.3,"00",-1
"2026-03-26 03:00:25.2",21740457,-12.301,11.706,-1.493,7.85,"00",-1
"2026-03-26 03:00:25.25",21740458,-11.676,11.52,-1.825,7.87,"00",-1
"2026-03-26 03:00:25.3",21740459,-12.298,11.207,-0.449,7.77,"00",-1
"2026-03-26 03:00:25.35",21740460,-12.814,12.197,0.437,8.14,"00",-1
"2026-03-26 03:00:25.4",21740461,-12.756,12.305,-0.349,7.95,"00",-1
"2026-03-26 03:00:25.45",21740462,-12.909,12.265,-0.204,7.85,"00",-1
"2026-03-26 03:00:25.5",21740463,-12.018,13.394,0.555,7.99,"00",-1
"2026-03-26 03:00:25.55",21740464,-10.681,12.1,-0.402,8,"00",-1
"2026-03-26 03:00:25.6",21740465,-11.651,12.956,-1.438,7.99,"00",-1
"2026-03-26 03:00:25.65",21740466,-11.757,13.941,-2.287,8.12,"00",-1
"2026-03-26 03:00:25.7",21740467,-12.069,13.241,-0.726,7.9,"00",-1
"2026-03-26 03:00:25.75",21740468,-12.262,13.159,0.065,7.92,"00",-1
"2026-03-26 03:00:25.8",21740469,-13.085,12.1,0.8,7.78,"00",-1
"2026-03-26 03:00:25.85",21740470,-13.84,11.293,1.556,7.88,"00",-1
"2026-03-26 03:00:25.9",21740471,-12.795,11.056,1.127,7.43,"00",-1
"2026-03-26 03:00:25.95",21740472,-12.324,11.403,1.87,7.72,"00",-1
"2026-03-26 03:00:26",21740473,-12.293,11.864,1.084,7.72,"00",-1
"2026-03-26 03:00:26.05",21740474,-11.63,11.647,0.624,7.93,"00",-1
"2026-03-26 03:00:26.1",21740475,-11.741,11.639,1.306,7.95,"00",-1
"2026-03-26 03:00:26.15",21740476,-12.09,11.385,1.986,8,"00",-1
"2026-03-26 03:00:26.2",21740477,-8.545,14.754,0.573,7.85,"00",-1
"2026-03-26 03:00:26.25",21740478,-11.001,12.478,-0.751,8.02,"00",-1
"2026-03-26 03:00:26.3",21740479,-10.968,12.384,-0.622,7.75,"00",-1
"2026-03-26 03:00:26.35",21740480,-10.257,12.07,1.303,7.72,"00",-1
"2026-03-26 03:00:26.4",21740481,-9.442,14.202,-1.529,7.99,"00",-1
"2026-03-26 03:00:26.45",21740482,-11.684,13.975,-1.896,8.52,"00",-1
"2026-03-26 03:00:26.5",21740483,-11.134,13.95,-1.767,8.39,"00",-1
"2026-03-26 03:00:26.55",21740484,-12.675,13.78,-0.822,8.4,"00",-1
"2026-03-26 03:00:26.6",21740485,-13.696,11.005,-2.02,8.15,"00",-1
"2026-03-26 03:00:26.65",21740486,-12.198,12.915,0.343,8.32,"00",-1
"2026-03-26 03:00:26.7",21740487,-9.552,12.809,1.327,8.09,"00",-1
"2026-03-26 03:00:26.75",21740488,-11.17,10.137,-0.855,7.99,"00",-1
"2026-03-26 03:00:26.8",21740489,-10.055,10.134,-0.148,8.22,"00",-1
"2026-03-26 03:00:26.85",21740490,-10.767,9.853,-0.034,7.7,"00",-1
"2026-03-26 03:00:26.9",21740491,-8.125,13.19,-0.74,8.07,"00",-1
"2026-03-26 03:00:26.95",21740492,-9.179,13.783,-0.986,8.14,"00",-1
"2026-03-26 03:00:27",21740493,-11.239,13.217,-1.31,8.1,"00",-1
"2026-03-26 03:00:27.05",21740494,-9.111,12.694,-1.448,8.3,"00",-1
"2026-03-26 03:00:27.1",21740495,-9.529,10.926,-1.817,7.82,"00",-1
"2026-03-26 03:00:27.15",21740496,-12.507,10.879,-1.82,8.04,"00",-1
"2026-03-26 03:00:27.2",21740497,-12.259,10.767,-1.021,7.77,"00",-1
"2026-03-26 03:00:27.25",21740498,-10.543,9.757,-3.985,8.2,"00",-1
"2026-03-26 03:00:27.3",21740499,-12.618,11.048,-1.212,7.8,"00",-1
"2026-03-26 03:00:27.35",21740500,-11.942,9.161,-0.738,7.52,"00",-1
"2026-03-26 03:00:27.4",21740501,-11.946,9.313,-1.748,8.05,"00",-1
"2026-03-26 03:00:27.45",21740502,-11.821,7.871,-1.512,7.7,"00",-1
"2026-03-26 03:00:27.5",21740503,-12.841,8.337,0.568,7.9,"00",-1
"2026-03-26 03:00:27.55",21740504,-9.436,8.152,0.904,7.1,"00",-1
"2026-03-26 03:00:27.6",21740505,-8.842,7.436,1.336,7.25,"00",-1
"2026-03-26 03:00:27.65",21740506,-9.2,5.831,1.216,7.42,"00",-1
"2026-03-26 03:00:27.7",21740507,-8.898,5.872,-0.31,7.12,"00",-1
"2026-03-26 03:00:27.75",21740508,-7.333,7.836,-1.573,7.42,"00",-1
"2026-03-26 03:00:27.8",21740509,-8.869,6.427,0.254,7.65,"00",-1
"2026-03-26 03:00:27.85",21740510,-6.523,6.163,3.04,7.38,"00",-1
"2026-03-26 03:00:27.9",21740511,-7.355,6.174,0.847,7.22,"00",-1
"2026-03-26 03:00:27.95",21740512,-6.817,6.681,2.022,7.28,"00",-1
"2026-03-26 03:00:28",21740513,-5.817,8.677,0.824,7.12,"00",-1
"2026-03-26 03:00:28.05",21740514,-8.221,7.863,0.389,7.52,"00",-1
"2026-03-26 03:00:28.1",21740515,-6.007,8.301,1.424,7.02,"00",-1
"2026-03-26 03:00:28.15",21740516,-7.477,6.543,0.852,7.2,"00",-1
"2026-03-26 03:00:28.2",21740517,-8.8,8.312,-0.005,7.13,"00",-1
"2026-03-26 03:00:28.25",21740518,-9.276,8.184,-0.157,7.52,"00",-1
"2026-03-26 03:00:28.3",21740519,-6.959,7.654,1.675,7.08,"00",-1
"2026-03-26 03:00:28.35",21740520,-7.554,8.877,2.169,7.3,"00",-1
"2026-03-26 03:00:28.4",21740521,-6.339,9.816,3.279,7.47,"00",-1
"2026-03-26 03:00:28.45",21740522,-8.484,7.47,2.996,7.77,"00",-1
"2026-03-26 03:00:28.5",21740523,-5.676,6.442,3.848,7.38,"00",-1
"2026-03-26 03:00:28.55",21740524,-5.143,7.227,2.92,7.47,"00",-1
"2026-03-26 03:00:28.6",21740525,-3.819,8.142,5.103,7.58,"00",-1
"2026-03-26 03:00:28.65",21740526,-4.985,7.495,4.893,7.57,"00",-1
"2026-03-26 03:00:28.7",21740527,-6.295,7.388,4.395,7.12,"00",-1
"2026-03-26 03:00:28.75",21740528,-5.031,7.689,0.621,7.65,"00",-1
"2026-03-26 03:00:28.8",21740529,-7.016,7.036,1.79,7.65,"00",-1
"2026-03-26 03:00:28.85",21740530,-5.496,7.523,0.687,7.5,"00",-1
"2026-03-26 03:00:28.9",21740531,-4.79,7.347,1.145,7.37,"00",-1
"2026-03-26 03:00:28.95",21740532,-4.99,8.159,-0.253,7.7,"00",-1
"2026-03-26 03:00:29",21740533,-4.338,7.141,0.772,7.45,"00",-1
"2026-03-26 03:00:29.05",21740534,-4.992,7.703,0.248,7.4,"00",-1
"2026-03-26 03:00:29.1",21740535,-5.772,6.758,-0.391,7.5,"00",-1
"2026-03-26 03:00:29.15",21740536,-5.064,6.886,-0.57,7.68,"00",-1
"2026-03-26 03:00:29.2",21740537,-5.656,6.524,0.698,7.22,"00",-1
"2026-03-26 03:00:29.25",21740538,-6.705,6.923,-0.261,7.43,"00",-1
"2026-03-26 03:00:29.3",21740539,-7.001,6.218,-0.495,7.17,"00",-1
"2026-03-26 03:00:29.35",21740540,-8.712,6.296,-0.698,7.5,"00",-1
"2026-03-26 03:00:29.4",21740541,-9.177,6.517,0.655,6.98,"00",-1
"2026-03-26 03:00:29.45",21740542,-8.808,7.634,-0.537,7.27,"00",-1
"2026-03-26 03:00:29.5",21740543,-8.433,7.744,0.433,7.27,"00",-1
"2026-03-26 03:00:29.55",21740544,-10.386,6.298,1.073,7.35,"00",-1
"2026-03-26 03:00:29.6",21740545,-9.487,8.969,1.671,7.57,"00",-1
"2026-03-26 03:00:29.65",21740546,-7.37,11.213,0.399,7.18,"00",-1
"2026-03-26 03:00:29.7",21740547,-7.991,10.48,0.68,7.5,"00",-1
"2026-03-26 03:00:29.75",21740548,-8.153,12.107,-1.668,7.73,"00",-1
"2026-03-26 03:00:29.8",21740549,-9.368,11.987,1.425,7.68,"00",-1
"2026-03-26 03:00:29.85",21740550,-9.131,12.499,0.643,7.82,"00",-1
"2026-03-26 03:00:29.9",21740551,-9.719,14.977,1.112,7.88,"00",-1
"2026-03-26 03:00:29.95",21740552,-10.468,14.838,0.826,8.24,"00",-1
"2026-03-26 03:00:30",21740553,-11.094,14.03,0.19,7.93,"00",-1
"2026-03-26 03:00:30.05",21740554,-10.418,14.41,1.143,8.04,"00",-1
"2026-03-26 03:00:30.1",21740555,-11.423,15.986,1.358,8,"00",-1
"2026-03-26 03:00:30.15",21740556,-9.996,14.101,0.369,8.2,"00",-1
"2026-03-26 03:00:30.2",21740557,-11.319,15.302,0.943,7.87,"00",-1
"2026-03-26 03:00:30.25",21740558,-11.731,14.403,-0.515,8.29,"00",-1
"2026-03-26 03:00:30.3",21740559,-11.356,14.564,-0.204,8.09,"00",-1
"2026-03-26 03:00:30.35",21740560,-10.01,14.413,1.788,8,"00",-1
"2026-03-26 03:00:30.4",21740561,-11.828,12.799,1.384,7.88,"00",-1
"2026-03-26 03:00:30.45",21740562,-13.643,14.747,0.781,8.29,"00",-1
"2026-03-26 03:00:30.5",21740563,-13.121,13.807,1.514,8.04,"00",-1
"2026-03-26 03:00:30.55",21740564,-11.011,14.567,1.969,8.27,"00",-1
"2026-03-26 03:00:30.6",21740565,-11.611,14.106,0.892,8.04,"00",-1
"2026-03-26 03:00:30.65",21740566,-12.266,11.773,0.169,8.17,"00",-1
"2026-03-26 03:00:30.7",21740567,-10.182,12.96,1.486,7.7,"00",-1
"2026-03-26 03:00:30.75",21740568,-8.609,12.741,1.275,7.85,"00",-1
